nombre_escuela,alcaldia,nivel,anio,matricula_inicial,desertores,tasa_desercion
Escuela Secundaria Tecnica Sor Juana 02,Alvaro Obregon,Secundaria,2020,1289,19,0.0147
Escuela Secundaria Tecnica Sor Juana 02,Alvaro Obregon,Secundaria,2021,1324,25,0.0189
Escuela Secundaria Tecnica Sor Juana 02,Alvaro Obregon,Secundaria,2022,1117,10,0.009
Escuela Secundaria Tecnica Sor Juana 02,Alvaro Obregon,Secundaria,2023,1261,23,0.0182
Escuela Secundaria Tecnica Sor Juana 02,Alvaro Obregon,Secundaria,2024,1240,20,0.0161
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2000,908,15,0.0165
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2001,979,10,0.0102
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2002,970,6,0.0062
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2003,1034,11,0.0106
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2004,968,13,0.0134
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2005,980,11,0.0112
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2006,945,11,0.0116
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2007,1024,16,0.0156
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2008,1017,8,0.0079
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2009,943,9,0.0095
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2010,975,14,0.0144
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2011,925,15,0.0162
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2012,972,8,0.0082
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2013,948,3,0.0032
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2014,1003,11,0.011
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2015,943,5,0.0053
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2016,972,16,0.0165
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2017,976,4,0.0041
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2018,978,9,0.0092
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2019,907,9,0.0099
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2020,981,21,0.0214
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2021,1044,24,0.023
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2022,983,6,0.0061
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2023,1069,11,0.0103
Escuela Secundaria Tecnica Nezahualcoyotl 03,Alvaro Obregon,Secundaria,2024,994,10,0.0101
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2000,1170,17,0.0145
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2001,1272,10,0.0079
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2002,1232,11,0.0089
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2003,1136,15,0.0132
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2004,1206,21,0.0174
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2005,1144,24,0.021
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2006,1258,13,0.0103
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2007,1192,9,0.0076
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2008,1208,11,0.0091
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2009,1225,11,0.009
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2010,1259,13,0.0103
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2011,1200,17,0.0142
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2012,1152,13,0.0113
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2013,1214,6,0.0049
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2014,1153,16,0.0139
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2015,1252,14,0.0112
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2016,1281,15,0.0117
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2017,1266,15,0.0118
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2018,1212,7,0.0058
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2019,1202,11,0.0092
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2020,1276,27,0.0212
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2021,1240,27,0.0218
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2022,1249,14,0.0112
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2023,1176,17,0.0145
Escuela Secundaria Tecnica Vasco de Quiroga 04,Alvaro Obregon,Secundaria,2024,1216,18,0.0148
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2000,427,2,0.0047
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2001,434,1,0.0023
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2002,397,3,0.0076
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2003,432,4,0.0093
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2004,416,6,0.0144
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2005,448,6,0.0134
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2006,414,4,0.0097
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2007,406,4,0.0099
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2008,402,5,0.0124
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2009,449,6,0.0134
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2010,418,5,0.012
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2011,446,7,0.0157
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2012,413,5,0.0121
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2013,424,6,0.0142
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2014,432,0,0.0
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2015,423,5,0.0118
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2016,410,5,0.0122
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2017,409,3,0.0073
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2018,447,3,0.0067
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2019,437,1,0.0023
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2020,457,8,0.0175
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2021,432,8,0.0185
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2022,440,2,0.0045
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2023,432,3,0.0069
Escuela Secundaria Tecnica Frida Kahlo 05,Alvaro Obregon,Secundaria,2024,411,6,0.0146
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2000,424,4,0.0094
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2001,439,1,0.0023
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2002,465,8,0.0172
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2003,444,4,0.009
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2004,452,3,0.0066
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2005,465,7,0.0151
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2006,445,5,0.0112
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2007,475,6,0.0126
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2008,470,7,0.0149
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2009,478,7,0.0146
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2010,462,4,0.0087
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2011,462,4,0.0087
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2012,434,4,0.0092
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2013,467,4,0.0086
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2014,460,4,0.0087
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2015,482,4,0.0083
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2016,483,0,0.0
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2017,483,7,0.0145
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2018,478,1,0.0021
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2019,480,5,0.0104
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2020,431,10,0.0232
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2021,488,5,0.0102
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2022,470,7,0.0149
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2023,486,7,0.0144
Escuela Secundaria Tecnica Octavio Paz 06,Alvaro Obregon,Secundaria,2024,432,6,0.0139
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2000,408,6,0.0147
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2001,401,6,0.015
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2002,436,4,0.0092
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2003,403,6,0.0149
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2004,429,3,0.007
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2005,405,4,0.0099
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2006,394,3,0.0076
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2007,399,3,0.0075
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2008,411,5,0.0122
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2009,432,3,0.0069
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2010,425,4,0.0094
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2011,413,5,0.0121
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2012,400,5,0.0125
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2013,417,5,0.012
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2014,419,8,0.0191
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2015,408,3,0.0074
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2016,409,3,0.0073
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2017,409,6,0.0147
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2018,436,3,0.0069
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2019,408,5,0.0123
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2020,412,9,0.0218
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2021,422,5,0.0118
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2022,440,8,0.0182
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2023,413,4,0.0097
Escuela Secundaria Tecnica Jose Vasconcelos 07,Alvaro Obregon,Secundaria,2024,425,5,0.0118
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2000,340,4,0.0118
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2001,330,2,0.0061
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2002,340,3,0.0088
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2003,350,4,0.0114
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2004,360,5,0.0139
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2005,353,4,0.0113
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2006,344,6,0.0174
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2007,339,4,0.0118
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2008,340,3,0.0088
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2009,332,2,0.006
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2010,335,4,0.0119
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2011,355,3,0.0085
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2012,347,3,0.0086
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2013,337,5,0.0148
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2014,353,1,0.0028
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2015,344,2,0.0058
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2016,343,3,0.0087
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2017,347,3,0.0086
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2018,344,5,0.0145
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2019,354,3,0.0085
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2020,343,7,0.0204
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2021,355,6,0.0169
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2022,348,6,0.0172
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2023,345,6,0.0174
Escuela Secundaria Tecnica Miguel Hidalgo 08,Alvaro Obregon,Secundaria,2024,363,6,0.0165
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2000,756,2,0.0026
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2001,777,11,0.0142
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2002,722,6,0.0083
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2003,734,7,0.0095
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2004,778,11,0.0141
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2005,790,12,0.0152
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2006,761,4,0.0053
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2007,764,10,0.0131
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2008,740,12,0.0162
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2009,790,7,0.0089
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2010,754,6,0.008
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2011,773,7,0.0091
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2012,795,7,0.0088
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2013,786,8,0.0102
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2014,781,7,0.009
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2015,793,10,0.0126
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2016,788,10,0.0127
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2017,756,9,0.0119
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2018,809,10,0.0124
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2019,756,8,0.0106
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2020,791,12,0.0152
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2021,751,13,0.0173
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2022,767,8,0.0104
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2023,748,9,0.012
Escuela Secundaria Tecnica Moctezuma 09,Alvaro Obregon,Secundaria,2024,771,11,0.0143
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2000,1012,6,0.0059
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2001,989,16,0.0162
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2002,1056,14,0.0133
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2003,1049,14,0.0133
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2004,1012,11,0.0109
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2005,978,10,0.0102
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2006,1062,8,0.0075
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2007,1058,11,0.0104
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2008,985,6,0.0061
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2009,1058,13,0.0123
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2010,1034,9,0.0087
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2011,1039,14,0.0135
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2012,1080,18,0.0167
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2013,1047,10,0.0096
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2014,1042,13,0.0125
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2015,1055,16,0.0152
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2016,1106,10,0.009
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2017,1109,16,0.0144
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2018,1040,17,0.0163
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2019,1098,9,0.0082
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2020,1101,25,0.0227
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2021,1122,19,0.0169
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2022,1038,2,0.0019
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2023,1069,12,0.0112
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Alvaro Obregon,Secundaria,2024,1035,10,0.0097
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2000,1261,32,0.0254
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2001,1295,42,0.0324
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2002,1309,22,0.0168
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2003,1301,19,0.0146
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2004,1337,25,0.0187
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2005,1364,26,0.0191
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2006,1376,32,0.0233
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2007,1323,35,0.0265
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2008,1361,44,0.0323
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2009,1309,27,0.0206
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2010,1389,19,0.0137
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2011,1380,30,0.0217
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2012,1293,19,0.0147
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2013,1303,14,0.0107
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2014,1312,30,0.0229
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2015,1314,34,0.0259
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2016,1400,35,0.025
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2017,1345,15,0.0112
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2018,1308,26,0.0199
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2019,1302,26,0.02
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2020,1404,36,0.0256
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2021,1413,50,0.0354
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2022,1353,23,0.017
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2023,1308,18,0.0138
Preparatoria Benito Juarez Plantel 01,Alvaro Obregon,Preparatoria,2024,1414,37,0.0262
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2000,684,12,0.0175
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2001,698,17,0.0244
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2002,689,9,0.0131
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2003,683,15,0.022
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2004,749,11,0.0147
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2005,676,10,0.0148
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2006,670,17,0.0254
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2007,737,15,0.0204
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2008,696,19,0.0273
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2009,710,17,0.0239
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2010,696,14,0.0201
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2011,681,15,0.022
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2012,712,12,0.0169
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2013,690,18,0.0261
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2014,752,15,0.0199
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2015,712,16,0.0225
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2016,714,10,0.014
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2017,721,9,0.0125
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2018,697,15,0.0215
Preparatoria Sor Juana Plantel 02,Alvaro Obregon,Preparatoria,2019,726,12,0.0165
